INDIR,FOLDER,IN FILE,DURATION,DATE,TIME,HOUR,DATE-12,TIME-12,HOUR-12,LATITUDE,LONGITUDE,MODEL,SERIAL NO,FIRMWARE,PREFIX,NOTES,AUTO ID,PULSES,MATCHING,MATCH RATIO,MARGIN,FILES,MANUAL ID,ORGID,USERID,REVIEW ORGID,REVIEW USERID,INPATHMD5
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181015_063104.wac,1078.001333,2018-10-15,06:31:04,6,2018-10-14,18:31:04,18,,,,,,,,,,,,,1,,,,,,g4ugN2rEJyDnElqoRk0MTw==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181015_165902.wac,1800.001333,2018-10-15,16:59:02,16,2018-10-15,04:59:02,4,,,,,,,,,,,,,1,,,,,,dn+dI5OidbL6/RfNIKUTpg==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181015_172904.wac,1798.001333,2018-10-15,17:29:04,17,2018-10-15,05:29:04,5,,,,,,,,,,,,,1,,,,,,vLWWwTHem7gyNxwPlfHXQQ==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181015_162900.wac,1800.001333,2018-10-15,16:29:00,16,2018-10-15,04:29:00,4,,,,,,,,,,,,,1,,,,,,B0rruU/uIv3VL892PRGItw==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181015_175904.wac,1798.001333,2018-10-15,17:59:04,17,2018-10-15,05:59:04,5,,,,,,,,,,,,,1,,,,,,vS4L537ba75wrugQPrQ7/w==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181015_182904.wac,1798.001333,2018-10-15,18:29:04,18,2018-10-15,06:29:04,6,,,,,,,,,,,,,1,,,,,,46PLdYeupyYHwp7iVDvF3Q==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181015_185904.wac,1798.001333,2018-10-15,18:59:04,18,2018-10-15,06:59:04,6,,,,,,,,,,,,,1,,,,,,kM+B6+fH+isIJCeIGUZMsQ==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181015_192904.wac,1798.001333,2018-10-15,19:29:04,19,2018-10-15,07:29:04,7,,,,,,,,,,,,,1,,,,,,mJWWUbmU7b9Ilx2GaUA1JA==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181015_195904.wac,1798.001333,2018-10-15,19:59:04,19,2018-10-15,07:59:04,7,,,,,,,,,,,,,1,,,,,,tvp8CK6H2nQTC9YzciaNiQ==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181015_202904.wac,1798.001333,2018-10-15,20:29:04,20,2018-10-15,08:29:04,8,,,,,,,,,,,,,1,,,,,,mA0u5fzyeDeBwiB9cpeddQ==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181015_205904.wac,1798.001333,2018-10-15,20:59:04,20,2018-10-15,08:59:04,8,,,,,,,,,,,,,1,,,,,,vx3AT10ayOiHDS+HFP7shg==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181015_212904.wac,1798.001333,2018-10-15,21:29:04,21,2018-10-15,09:29:04,9,,,,,,,,,,,,,1,,,,,,+8AWoCwPShZCYnJRQnfnrQ==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181015_215904.wac,1798.001333,2018-10-15,21:59:04,21,2018-10-15,09:59:04,9,,,,,,,,,,,,,1,,,,,,QVap1ZO7pfCYa6YzBmA6lQ==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181015_222904.wac,1798.001333,2018-10-15,22:29:04,22,2018-10-15,10:29:04,10,,,,,,,,,,,,,1,,,,,,rhPPCQDCSbmhAJS0AvmJrQ==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181015_225904.wac,1798.001333,2018-10-15,22:59:04,22,2018-10-15,10:59:04,10,,,,,,,,,,,,,1,,,,,,8JpsorBqJw0opfRNorsqzg==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181015_232904.wac,1798.001333,2018-10-15,23:29:04,23,2018-10-15,11:29:04,11,,,,,,,,,,,,,1,,,,,,ewp0ECcvRZyk2URvq3JbKQ==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181015_235904.wac,1798.001333,2018-10-15,23:59:04,23,2018-10-15,11:59:04,11,,,,,,,,,,,,,1,,,,,,K5dJkMworqkayBzSmDGKYg==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181016_002904.wac,1798.001333,2018-10-16,00:29:04,0,2018-10-15,12:29:04,12,,,,,,,,,,,,,1,,,,,,bmutwFY66wG4AJ/SWN7uZA==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181016_005904.wac,1798.001333,2018-10-16,00:59:04,0,2018-10-15,12:59:04,12,,,,,,,,,,,,,1,,,,,,/tCKrLz1QHm4AcF5RJtyXg==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181016_012904.wac,1798.001333,2018-10-16,01:29:04,1,2018-10-15,13:29:04,13,,,,,,,,,,,,,1,,,,,,YeRJgq9TNZfLSU/0HYOG/A==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181016_015904.wac,1798.001333,2018-10-16,01:59:04,1,2018-10-15,13:59:04,13,,,,,,,,,,,,,1,,,,,,Rm1/DtfeKflUm9dmGB4e5A==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181016_022904.wac,1798.001333,2018-10-16,02:29:04,2,2018-10-15,14:29:04,14,,,,,,,,,,,,,1,,,,,,jEWXbdWJ1w3Czt3W5I36Dw==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181016_032904.wac,1798.001333,2018-10-16,03:29:04,3,2018-10-15,15:29:04,15,,,,,,,,,,,,,1,,,,,,MZq4Jce7eb4BLGsPj0iqRQ==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181016_025904.wac,1798.001333,2018-10-16,02:59:04,2,2018-10-15,14:59:04,14,,,,,,,,,,,,,1,,,,,,LmSkdmiVWU07CVuvI2X8Vg==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181016_035904.wac,1798.001333,2018-10-16,03:59:04,3,2018-10-15,15:59:04,15,,,,,,,,,,,,,1,,,,,,w4uhCvUmsXeWwmCCpW0/+g==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181016_042904.wac,1798.001333,2018-10-16,04:29:04,4,2018-10-15,16:29:04,16,,,,,,,,,,,,,1,,,,,,+T1wCk79TP5e+U+LYJm7ow==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181016_045904.wac,1798.001333,2018-10-16,04:59:04,4,2018-10-15,16:59:04,16,,,,,,,,,,,,,1,,,,,,ZDxSO4GrrnhTeqDGD/K5jA==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181016_052904.wac,1798.001333,2018-10-16,05:29:04,5,2018-10-15,17:29:04,17,,,,,,,,,,,,,1,,,,,,CDkmB1HV5mu8TnbB93bndA==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181016_055904.wac,1798.001333,2018-10-16,05:59:04,5,2018-10-15,17:59:04,17,,,,,,,,,,,,,1,,,,,,6JdgXocMiUtueAyoXzDjMQ==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181016_062904.wac,1318.001333,2018-10-16,06:29:04,6,2018-10-15,18:29:04,18,,,,,,,,,,,,,1,,,,,,EE7g3oQziP7nKeIjHio9JQ==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181016_165702.wac,1800.001333,2018-10-16,16:57:02,16,2018-10-16,04:57:02,4,,,,,,,,,,,,,1,,,,,,rJ4f8Mo2zf6561v/zwgEdw==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181016_172712.wac,1790.001333,2018-10-16,17:27:12,17,2018-10-16,05:27:12,5,,,,,,,,,,,,,1,,,,,,5jfYSc6IM4SOYR/8qPd9kA==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181016_162700.wac,1800.001333,2018-10-16,16:27:00,16,2018-10-16,04:27:00,4,,,,,,,,,,,,,1,,,,,,gjx4b9egj1I9xYLX3yGWBQ==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181016_182707.wac,1795.001333,2018-10-16,18:27:07,18,2018-10-16,06:27:07,6,,,,,,,,,,,,,1,,,,,,M0/05BSeCWAFn1O4Pobsfg==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181016_175707.wac,1795.001333,2018-10-16,17:57:07,17,2018-10-16,05:57:07,5,,,,,,,,,,,,,1,,,,,,HodRIyx/hCWzFXPSCsUfXQ==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181016_185705.wac,1797.001333,2018-10-16,18:57:05,18,2018-10-16,06:57:05,6,,,,,,,,,,,,,1,,,,,,aHOcfTSOqEazadLVA2a8mA==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181016_192708.wac,1794.001333,2018-10-16,19:27:08,19,2018-10-16,07:27:08,7,,,,,,,,,,,,,1,,,,,,aOUuaPERkmKqmnNykjDUHw==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181016_195704.wac,1798.001333,2018-10-16,19:57:04,19,2018-10-16,07:57:04,7,,,,,,,,,,,,,1,,,,,,4zIn88tC+9Eyt3eb23+Tww==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181016_202704.wac,1798.001333,2018-10-16,20:27:04,20,2018-10-16,08:27:04,8,,,,,,,,,,,,,1,,,,,,eZbZW65NfIkaTRq+KOKyIw==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181016_205704.wac,1798.001333,2018-10-16,20:57:04,20,2018-10-16,08:57:04,8,,,,,,,,,,,,,1,,,,,,t4yEHJYMcBOwC60lv8pNNg==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181016_212704.wac,1798.001333,2018-10-16,21:27:04,21,2018-10-16,09:27:04,9,,,,,,,,,,,,,1,,,,,,qNJMv0KYGz7CnMjlK8LgDg==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181016_215704.wac,1798.001333,2018-10-16,21:57:04,21,2018-10-16,09:57:04,9,,,,,,,,,,,,,1,,,,,,Byl5jVr+HK9cVMvZ0zg9gA==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181016_222704.wac,1798.001333,2018-10-16,22:27:04,22,2018-10-16,10:27:04,10,,,,,,,,,,,,,1,,,,,,SyunEvV7TvLj7paSrQ6qhA==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181016_225704.wac,1798.001333,2018-10-16,22:57:04,22,2018-10-16,10:57:04,10,,,,,,,,,,,,,1,,,,,,HVV02L0tKGcpjjqaXxjo2g==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181016_232704.wac,1798.001333,2018-10-16,23:27:04,23,2018-10-16,11:27:04,11,,,,,,,,,,,,,1,,,,,,MDDY4dn/Iv6kuzzOovMydQ==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181016_235704.wac,1798.001333,2018-10-16,23:57:04,23,2018-10-16,11:57:04,11,,,,,,,,,,,,,1,,,,,,LV0/P1F2negOZM8Z9WRBLA==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181017_002704.wac,1798.001333,2018-10-17,00:27:04,0,2018-10-16,12:27:04,12,,,,,,,,,,,,,1,,,,,,Ch07N5rM3Oi27deZZdPKIg==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181017_005704.wac,1798.001333,2018-10-17,00:57:04,0,2018-10-16,12:57:04,12,,,,,,,,,,,,,1,,,,,,QKhxqfd4wAA8eIf/daRoPA==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181017_012704.wac,1798.001333,2018-10-17,01:27:04,1,2018-10-16,13:27:04,13,,,,,,,,,,,,,1,,,,,,dLbDAVl1zXxf3qdtDUm6xQ==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181017_015704.wac,1798.001333,2018-10-17,01:57:04,1,2018-10-16,13:57:04,13,,,,,,,,,,,,,1,,,,,,2GY0X2Wxa8rDuSd0zQgJNg==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181017_022704.wac,1798.001333,2018-10-17,02:27:04,2,2018-10-16,14:27:04,14,,,,,,,,,,,,,1,,,,,,yelwa596Q/qH1aK6Gs/SeQ==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181017_025704.wac,1798.001333,2018-10-17,02:57:04,2,2018-10-16,14:57:04,14,,,,,,,,,,,,,1,,,,,,/lvSYGOvHH1QkInAEVaTxw==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181017_032704.wac,1798.001333,2018-10-17,03:27:04,3,2018-10-16,15:27:04,15,,,,,,,,,,,,,1,,,,,,yV1+z0VsuXtlt22pVu19SA==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181017_035704.wac,1798.001333,2018-10-17,03:57:04,3,2018-10-16,15:57:04,15,,,,,,,,,,,,,1,,,,,,Yensjthe+KjhW+DOpKalAQ==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181017_042704.wac,1798.001333,2018-10-17,04:27:04,4,2018-10-16,16:27:04,16,,,,,,,,,,,,,1,,,,,,HGsnvTb2gGk71fI9M6jZjQ==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181017_045704.wac,1798.001333,2018-10-17,04:57:04,4,2018-10-16,16:57:04,16,,,,,,,,,,,,,1,,,,,,2Gh3633ZUgmC/Fy/OEb8JQ==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181017_052704.wac,1798.001333,2018-10-17,05:27:04,5,2018-10-16,17:27:04,17,,,,,,,,,,,,,1,,,,,,XrKcYOBPdgWD70r8xZy5TQ==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181017_055704.wac,1798.001333,2018-10-17,05:57:04,5,2018-10-16,17:57:04,17,,,,,,,,,,,,,1,,,,,,dyY2iIE9afq0nRkMyw3kYw==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181017_062704.wac,1558.001333,2018-10-17,06:27:04,6,2018-10-16,18:27:04,18,,,,,,,,,,,,,1,,,,,,jV99Z1TjmxqGyDDCURCUlw==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181017_162400.wac,1800.001333,2018-10-17,16:24:00,16,2018-10-17,04:24:00,4,,,,,,,,,,,,,1,,,,,,NisHWSxd9pKZdUkpKPxlBg==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181017_165402.wac,1800.001333,2018-10-17,16:54:02,16,2018-10-17,04:54:02,4,,,,,,,,,,,,,1,,,,,,Nes4Afjp5BVgqJh5m8c1xw==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181017_172404.wac,1798.001333,2018-10-17,17:24:04,17,2018-10-17,05:24:04,5,,,,,,,,,,,,,1,,,,,,2Uls59LEAgnkLI2J4atEnQ==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181017_175404.wac,1798.001333,2018-10-17,17:54:04,17,2018-10-17,05:54:04,5,,,,,,,,,,,,,1,,,,,,1MmCRDgEw+3uNndUGkX25w==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181017_182404.wac,1798.001333,2018-10-17,18:24:04,18,2018-10-17,06:24:04,6,,,,,,,,,,,,,1,,,,,,wqNCXWHOPIexmEqYK+c14g==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181017_185404.wac,1798.001333,2018-10-17,18:54:04,18,2018-10-17,06:54:04,6,,,,,,,,,,,,,1,,,,,,Mw0bU2S7QQVYYlglqZPgeA==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181017_192404.wac,1798.001333,2018-10-17,19:24:04,19,2018-10-17,07:24:04,7,,,,,,,,,,,,,1,,,,,,pDeO5T/7mwA+3NRMxC+l8A==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181017_195404.wac,1798.001333,2018-10-17,19:54:04,19,2018-10-17,07:54:04,7,,,,,,,,,,,,,1,,,,,,GKEFwLCvLax+CP8ewrQvGQ==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181017_202404.wac,1798.001333,2018-10-17,20:24:04,20,2018-10-17,08:24:04,8,,,,,,,,,,,,,1,,,,,,ApdUbh8RrERG+1bL/oFODg==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181017_205404.wac,1798.001333,2018-10-17,20:54:04,20,2018-10-17,08:54:04,8,,,,,,,,,,,,,1,,,,,,8p8OBAgvhvxUkgN+l5FkBA==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181017_212405.wac,1797.001333,2018-10-17,21:24:05,21,2018-10-17,09:24:05,9,,,,,,,,,,,,,1,,,,,,MUdtrLs1XaMgDW5s+CY0Kw==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181017_215404.wac,1798.001333,2018-10-17,21:54:04,21,2018-10-17,09:54:04,9,,,,,,,,,,,,,1,,,,,,vkdWaQ8j65fheifQyKCUYg==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181017_222404.wac,1798.001333,2018-10-17,22:24:04,22,2018-10-17,10:24:04,10,,,,,,,,,,,,,1,,,,,,9NhupO/o6M71X/9KBdSZvA==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181017_225404.wac,1798.001333,2018-10-17,22:54:04,22,2018-10-17,10:54:04,10,,,,,,,,,,,,,1,,,,,,8WDFi1mD5PgJvuKu3fklwg==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181017_232404.wac,1798.001333,2018-10-17,23:24:04,23,2018-10-17,11:24:04,11,,,,,,,,,,,,,1,,,,,,aI+oMgNKCYVP6SDlS/n8jw==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181017_235404.wac,1798.001333,2018-10-17,23:54:04,23,2018-10-17,11:54:04,11,,,,,,,,,,,,,1,,,,,,s1CqU6JHi+dAjnJNaDgm6g==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181018_002404.wac,1798.001333,2018-10-18,00:24:04,0,2018-10-17,12:24:04,12,,,,,,,,,,,,,1,,,,,,lwSMKewRRgNs+VTCYo+ngA==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181018_005404.wac,1798.001333,2018-10-18,00:54:04,0,2018-10-17,12:54:04,12,,,,,,,,,,,,,1,,,,,,k7DhDTbsxJ0+I4c27lVerQ==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181018_012404.wac,1798.001333,2018-10-18,01:24:04,1,2018-10-17,13:24:04,13,,,,,,,,,,,,,1,,,,,,zXOjcVlS8wUIqK9o4jKWzQ==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181018_015404.wac,1798.001333,2018-10-18,01:54:04,1,2018-10-17,13:54:04,13,,,,,,,,,,,,,1,,,,,,CZnfUBDZR4oO2uNwM5ZKxA==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181018_022404.wac,1798.001333,2018-10-18,02:24:04,2,2018-10-17,14:24:04,14,,,,,,,,,,,,,1,,,,,,zYnQ/X3pDqY63Ec3XODaJA==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181018_025404.wac,1798.001333,2018-10-18,02:54:04,2,2018-10-17,14:54:04,14,,,,,,,,,,,,,1,,,,,,IPwrelbwoaZ/+132weM7Ww==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181018_032404.wac,1798.001333,2018-10-18,03:24:04,3,2018-10-17,15:24:04,15,,,,,,,,,,,,,1,,,,,,IB6NwH0vVOAoasdYZU2iDA==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181018_035404.wac,1798.001333,2018-10-18,03:54:04,3,2018-10-17,15:54:04,15,,,,,,,,,,,,,1,,,,,,sn4YkUmYfEzH6UbfwVHDIA==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181018_042404.wac,1798.001333,2018-10-18,04:24:04,4,2018-10-17,16:24:04,16,,,,,,,,,,,,,1,,,,,,pPph0yttrbL5SyZgKlQTuA==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181018_045404.wac,1798.001333,2018-10-18,04:54:04,4,2018-10-17,16:54:04,16,,,,,,,,,,,,,1,,,,,,xc8pztf9EkECuF2+fooCqw==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181018_052404.wac,1798.001333,2018-10-18,05:24:04,5,2018-10-17,17:24:04,17,,,,,,,,,,,,,1,,,,,,Zh+HUpcNqJO50H/rIwhQPg==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181018_055404.wac,1798.001333,2018-10-18,05:54:04,5,2018-10-17,17:54:04,17,,,,,,,,,,,,,1,,,,,,bRkm7SpiKiHka1AxTQXlwQ==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181018_062404.wac,1798.001333,2018-10-18,06:24:04,6,2018-10-17,18:24:04,18,,,,,,,,,,,,,1,,,,,,Co3HSehWRzzkubf8GF7P9Q==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181018_065404.wac,58.001333,2018-10-18,06:54:04,6,2018-10-17,18:54:04,18,,,,,,,,,,,,,1,,,,,,bl/oaL7bFhB02HwpPsiNww==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181018_162200.wac,1800.001333,2018-10-18,16:22:00,16,2018-10-18,04:22:00,4,,,,,,,,,,,,,1,,,,,,iigehHZ31B6/rTjBpYLbEw==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181018_165202.wac,1800.001333,2018-10-18,16:52:02,16,2018-10-18,04:52:02,4,,,,,,,,,,,,,1,,,,,,hWbzYq4DO6hMJ4FeLAoQfg==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181018_172204.wac,1798.001333,2018-10-18,17:22:04,17,2018-10-18,05:22:04,5,,,,,,,,,,,,,1,,,,,,PaEbEfNtuWa4QVqsKZ+ogA==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181018_175204.wac,1798.001333,2018-10-18,17:52:04,17,2018-10-18,05:52:04,5,,,,,,,,,,,,,1,,,,,,rtHCqgGeRexJSmq/94nrlA==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181018_182204.wac,1798.001333,2018-10-18,18:22:04,18,2018-10-18,06:22:04,6,,,,,,,,,,,,,1,,,,,,oTM7PfXVTtRXsf6ucLlk9Q==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181018_185204.wac,1798.001333,2018-10-18,18:52:04,18,2018-10-18,06:52:04,6,,,,,,,,,,,,,1,,,,,,Bwjtn5IU0o9eSi/uKoNpCQ==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181018_192204.wac,1798.001333,2018-10-18,19:22:04,19,2018-10-18,07:22:04,7,,,,,,,,,,,,,1,,,,,,3/bctEPuPLcHTshQs7+fFg==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181018_195204.wac,1798.001333,2018-10-18,19:52:04,19,2018-10-18,07:52:04,7,,,,,,,,,,,,,1,,,,,,oZZtIMnPn6zG4WXd2SFWDA==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181018_202204.wac,1798.001333,2018-10-18,20:22:04,20,2018-10-18,08:22:04,8,,,,,,,,,,,,,1,,,,,,Uv8w2lTVqp8bBw5+wEBXGA==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181018_205204.wac,1798.001333,2018-10-18,20:52:04,20,2018-10-18,08:52:04,8,,,,,,,,,,,,,1,,,,,,Ys9kNF1yf5ESO9Mt0kIXow==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181018_212204.wac,1798.001333,2018-10-18,21:22:04,21,2018-10-18,09:22:04,9,,,,,,,,,,,,,1,,,,,,tT0jMQJxhl5iQQF3gNpnjQ==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181018_215204.wac,1798.001333,2018-10-18,21:52:04,21,2018-10-18,09:52:04,9,,,,,,,,,,,,,1,,,,,,An9YUMdNKYQ2ajveTFz9lw==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181018_222211.wac,1791.001333,2018-10-18,22:22:11,22,2018-10-18,10:22:11,10,,,,,,,,,,,,,1,,,,,,xsEMibf3cXOezMh9/M/mJA==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181018_225207.wac,1795.001333,2018-10-18,22:52:07,22,2018-10-18,10:52:07,10,,,,,,,,,,,,,1,,,,,,cjRziqVW2LnEtBB7+OiL9A==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181018_232204.wac,1798.001333,2018-10-18,23:22:04,23,2018-10-18,11:22:04,11,,,,,,,,,,,,,1,,,,,,6NZHdZIosFK86/FLxd0jkA==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181019_002211.wac,1791.001333,2018-10-19,00:22:11,0,2018-10-18,12:22:11,12,,,,,,,,,,,,,1,,,,,,pFEFXVidbAJCUjaSUAB0gQ==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181019_005204.wac,1798.001333,2018-10-19,00:52:04,0,2018-10-18,12:52:04,12,,,,,,,,,,,,,1,,,,,,f+xtYPNW9TLbcSSi8k1yYw==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181018_235204.wac,1798.001333,2018-10-18,23:52:04,23,2018-10-18,11:52:04,11,,,,,,,,,,,,,1,,,,,,pDFtwckMCbyx/95SWoVe6A==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181019_022204.wac,1798.001333,2018-10-19,02:22:04,2,2018-10-18,14:22:04,14,,,,,,,,,,,,,1,,,,,,WngkgsIBRfI2Lh9fS7o5ow==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181019_012211.wac,1791.001333,2018-10-19,01:22:11,1,2018-10-18,13:22:11,13,,,,,,,,,,,,,1,,,,,,yIv0YnBuB0l6WVl8sVaJlw==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181019_015204.wac,1798.001333,2018-10-19,01:52:04,1,2018-10-18,13:52:04,13,,,,,,,,,,,,,1,,,,,,9i1ScF8AC7ktxpq+mEJeEA==
