"Nights","SunSets","SunRises","NightLength"
2013-01-31,2013-01-31 16:38:59,2013-02-01 07:34:07,14:55:00
2013-02-01,2013-02-01 16:40:51,2013-02-02 07:32:30,14:52:00
2013-02-02,2013-02-02 16:42:43,2013-02-03 07:30:52,14:48:00
2013-02-03,2013-02-03 16:44:36,2013-02-04 07:29:11,14:45:00
2013-02-04,2013-02-04 16:46:28,2013-02-05 07:27:29,14:41:00
2013-02-05,2013-02-05 16:48:21,2013-02-06 07:25:45,14:37:00
2013-02-06,2013-02-06 16:50:14,2013-02-07 07:23:59,14:34:00
2013-02-07,2013-02-07 16:52:07,2013-02-08 07:22:11,14:30:00
2013-02-08,2013-02-08 16:54:00,2013-02-09 07:20:22,14:26:00
2013-02-09,2013-02-09 16:55:54,2013-02-10 07:18:31,14:23:00
2013-02-10,2013-02-10 16:57:47,2013-02-11 07:16:39,14:19:00
2013-02-11,2013-02-11 16:59:40,2013-02-12 07:14:45,14:15:00
2013-02-12,2013-02-12 17:01:33,2013-02-13 07:12:50,14:11:00
2013-02-13,2013-02-13 17:03:26,2013-02-14 07:10:53,14:07:00
2013-02-14,2013-02-14 17:05:19,2013-02-15 07:08:55,14:04:00
2013-02-15,2013-02-15 17:07:12,2013-02-16 07:06:56,14:00:00
2013-02-16,2013-02-16 17:09:05,2013-02-17 07:04:56,13:56:00
2013-02-17,2013-02-17 17:10:57,2013-02-18 07:02:54,13:52:00
2013-02-18,2013-02-18 17:12:49,2013-02-19 07:00:51,13:48:00
2013-02-19,2013-02-19 17:14:41,2013-02-20 06:58:47,13:44:00
2013-02-20,2013-02-20 17:16:33,2013-02-21 06:56:42,13:40:00
2013-02-21,2013-02-21 17:18:24,2013-02-22 06:54:36,13:36:00
2013-02-22,2013-02-22 17:20:16,2013-02-23 06:52:29,13:32:00
2013-02-23,2013-02-23 17:22:07,2013-02-24 06:50:21,13:28:00
2013-02-24,2013-02-24 17:23:57,2013-02-25 06:48:12,13:24:00
2013-02-25,2013-02-25 17:25:48,2013-02-26 06:46:02,13:20:00
2013-02-26,2013-02-26 17:27:38,2013-02-27 06:43:51,13:16:00
2013-02-27,2013-02-27 17:29:28,2013-02-28 06:41:40,13:12:00
2013-02-28,2013-02-28 17:31:17,2013-03-01 06:39:28,13:08:00
2013-03-01,2013-03-01 17:33:06,2013-03-02 06:37:15,13:04:00
2013-03-02,2013-03-02 17:34:55,2013-03-03 06:35:01,13:00:00
2013-03-03,2013-03-03 17:36:44,2013-03-04 06:32:47,12:56:00
2013-03-04,2013-03-04 17:38:33,2013-03-05 06:30:32,12:52:00
2013-03-05,2013-03-05 17:40:21,2013-03-06 06:28:17,12:48:00
2013-03-06,2013-03-06 17:42:09,2013-03-07 06:26:01,12:44:00
2013-03-07,2013-03-07 17:43:56,2013-03-08 06:23:44,12:40:00
2013-03-08,2013-03-08 17:45:43,2013-03-09 06:21:27,12:36:00
2013-03-09,2013-03-09 17:47:31,2013-03-10 06:19:10,12:32:00
2013-03-10,2013-03-10 17:49:17,2013-03-11 06:16:52,12:28:00
2013-03-11,2013-03-11 17:51:04,2013-03-12 06:14:34,12:24:00
2013-03-12,2013-03-12 17:52:50,2013-03-13 06:12:16,12:19:00
2013-03-13,2013-03-13 17:54:36,2013-03-14 06:09:57,12:15:00
2013-03-14,2013-03-14 17:56:22,2013-03-15 06:07:38,12:11:00
2013-03-15,2013-03-15 17:58:08,2013-03-16 06:05:18,12:07:00
2013-03-16,2013-03-16 17:59:54,2013-03-17 06:02:59,12:03:00
2013-03-17,2013-03-17 18:01:39,2013-03-18 06:00:39,11:59:00
2013-03-18,2013-03-18 18:03:24,2013-03-19 05:58:19,11:55:00
2013-03-19,2013-03-19 18:05:09,2013-03-20 05:55:59,11:51:00
2013-03-20,2013-03-20 18:06:54,2013-03-21 05:53:39,11:47:00
2013-03-21,2013-03-21 18:08:39,2013-03-22 05:51:19,11:43:00
2013-03-22,2013-03-22 18:10:23,2013-03-23 05:48:59,11:39:00
2013-03-23,2013-03-23 18:12:08,2013-03-24 05:46:39,11:35:00
2013-03-24,2013-03-24 18:13:52,2013-03-25 05:44:18,11:30:00
2013-03-25,2013-03-25 18:15:37,2013-03-26 05:41:58,11:26:00
2013-03-26,2013-03-26 18:17:21,2013-03-27 05:39:38,11:22:00
2013-03-27,2013-03-27 18:19:05,2013-03-28 05:37:18,11:18:00
2013-03-28,2013-03-28 18:20:49,2013-03-29 05:34:59,11:14:00
2013-03-29,2013-03-29 18:22:33,2013-03-30 05:32:39,11:10:00
2013-03-30,2013-03-30 18:24:17,2013-03-31 05:30:19,11:06:00
2013-03-31,2013-03-31 18:26:01,2013-04-01 05:28:00,11:02:00
2013-04-01,2013-04-01 18:27:44,2013-04-02 05:25:41,10:58:00
2013-04-02,2013-04-02 18:29:28,2013-04-03 05:23:23,10:54:00
2013-04-03,2013-04-03 18:31:12,2013-04-04 05:21:05,10:50:00
2013-04-04,2013-04-04 18:32:56,2013-04-05 05:18:47,10:46:00
2013-04-05,2013-04-05 18:34:39,2013-04-06 05:16:29,10:42:00
2013-04-06,2013-04-06 18:36:23,2013-04-07 05:14:12,10:38:00
2013-04-07,2013-04-07 18:38:07,2013-04-08 05:11:55,10:34:00
2013-04-08,2013-04-08 18:39:51,2013-04-09 05:09:39,10:30:00
2013-04-09,2013-04-09 18:41:34,2013-04-10 05:07:23,10:26:00
2013-04-10,2013-04-10 18:43:18,2013-04-11 05:05:08,10:22:00
2013-04-11,2013-04-11 18:45:02,2013-04-12 05:02:54,10:18:00
2013-04-12,2013-04-12 18:46:45,2013-04-13 05:00:40,10:14:00
2013-04-13,2013-04-13 18:48:29,2013-04-14 04:58:27,10:10:00
2013-04-14,2013-04-14 18:50:13,2013-04-15 04:56:14,10:06:00
2013-04-15,2013-04-15 18:51:56,2013-04-16 04:54:02,10:02:00
2013-04-16,2013-04-16 18:53:40,2013-04-17 04:51:51,09:58:00
2013-04-17,2013-04-17 18:55:24,2013-04-18 04:49:41,09:54:00
2013-04-18,2013-04-18 18:57:07,2013-04-19 04:47:31,09:50:00
2013-04-19,2013-04-19 18:58:51,2013-04-20 04:45:23,09:47:00
2013-04-20,2013-04-20 19:00:34,2013-04-21 04:43:15,09:43:00
2013-04-21,2013-04-21 19:02:18,2013-04-22 04:41:08,09:39:00
2013-04-22,2013-04-22 19:04:01,2013-04-23 04:39:02,09:35:00
2013-04-23,2013-04-23 19:05:44,2013-04-24 04:36:57,09:31:00
2013-04-24,2013-04-24 19:07:27,2013-04-25 04:34:54,09:27:00
2013-04-25,2013-04-25 19:09:10,2013-04-26 04:32:51,09:24:00
2013-04-26,2013-04-26 19:10:53,2013-04-27 04:30:50,09:20:00
2013-04-27,2013-04-27 19:12:36,2013-04-28 04:28:49,09:16:00
2013-04-28,2013-04-28 19:14:18,2013-04-29 04:26:50,09:13:00
2013-04-29,2013-04-29 19:16:01,2013-04-30 04:24:53,09:09:00
2013-04-30,2013-04-30 19:17:43,2013-05-01 04:22:56,09:05:00
2013-05-01,2013-05-01 19:19:24,2013-05-02 04:21:01,09:02:00
2013-05-02,2013-05-02 19:21:06,2013-05-03 04:19:07,08:58:00
2013-05-03,2013-05-03 19:22:47,2013-05-04 04:17:15,08:54:00
2013-05-04,2013-05-04 19:24:27,2013-05-05 04:15:24,08:51:00
2013-05-05,2013-05-05 19:26:07,2013-05-06 04:13:35,08:47:00
2013-05-06,2013-05-06 19:27:47,2013-05-07 04:11:48,08:44:00
2013-05-07,2013-05-07 19:29:26,2013-05-08 04:10:02,08:41:00
2013-05-08,2013-05-08 19:31:05,2013-05-09 04:08:18,08:37:00
2013-05-09,2013-05-09 19:32:43,2013-05-10 04:06:35,08:34:00
2013-05-10,2013-05-10 19:34:20,2013-05-11 04:04:54,08:31:00
2013-05-11,2013-05-11 19:35:57,2013-05-12 04:03:16,08:27:00
2013-05-12,2013-05-12 19:37:33,2013-05-13 04:01:39,08:24:00
2013-05-13,2013-05-13 19:39:08,2013-05-14 04:00:04,08:21:00
2013-05-14,2013-05-14 19:40:43,2013-05-15 03:58:31,08:18:00
2013-05-15,2013-05-15 19:42:16,2013-05-16 03:57:00,08:15:00
2013-05-16,2013-05-16 19:43:48,2013-05-17 03:55:31,08:12:00
2013-05-17,2013-05-17 19:45:20,2013-05-18 03:54:04,08:09:00
2013-05-18,2013-05-18 19:46:50,2013-05-19 03:52:40,08:06:00
2013-05-19,2013-05-19 19:48:19,2013-05-20 03:51:18,08:03:00
2013-05-20,2013-05-20 19:49:47,2013-05-21 03:49:58,08:00:00
2013-05-21,2013-05-21 19:51:13,2013-05-22 03:48:41,07:57:00
2013-05-22,2013-05-22 19:52:39,2013-05-23 03:47:26,07:55:00
2013-05-23,2013-05-23 19:54:02,2013-05-24 03:46:13,07:52:00
2013-05-24,2013-05-24 19:55:25,2013-05-25 03:45:03,07:50:00
2013-05-25,2013-05-25 19:56:45,2013-05-26 03:43:56,07:47:00
2013-05-26,2013-05-26 19:58:04,2013-05-27 03:42:51,07:45:00
2013-05-27,2013-05-27 19:59:22,2013-05-28 03:41:49,07:42:00
2013-05-28,2013-05-28 20:00:37,2013-05-29 03:40:49,07:40:00
2013-05-29,2013-05-29 20:01:51,2013-05-30 03:39:52,07:38:00
2013-05-30,2013-05-30 20:03:02,2013-05-31 03:38:59,07:36:00
2013-05-31,2013-05-31 20:04:12,2013-06-01 03:38:08,07:34:00
2013-06-01,2013-06-01 20:05:19,2013-06-02 03:37:20,07:32:00
2013-06-02,2013-06-02 20:06:25,2013-06-03 03:36:34,07:30:00
2013-06-03,2013-06-03 20:07:28,2013-06-04 03:35:52,07:28:00
2013-06-04,2013-06-04 20:08:29,2013-06-05 03:35:13,07:27:00
2013-06-05,2013-06-05 20:09:27,2013-06-06 03:34:37,07:25:00
2013-06-06,2013-06-06 20:10:23,2013-06-07 03:34:04,07:24:00
2013-06-07,2013-06-07 20:11:17,2013-06-08 03:33:34,07:22:00
2013-06-08,2013-06-08 20:12:08,2013-06-09 03:33:07,07:21:00
2013-06-09,2013-06-09 20:12:56,2013-06-10 03:32:43,07:20:00
2013-06-10,2013-06-10 20:13:41,2013-06-11 03:32:23,07:19:00
2013-06-11,2013-06-11 20:14:24,2013-06-12 03:32:06,07:18:00
2013-06-12,2013-06-12 20:15:04,2013-06-13 03:31:51,07:17:00
2013-06-13,2013-06-13 20:15:41,2013-06-14 03:31:40,07:16:00
2013-06-14,2013-06-14 20:16:15,2013-06-15 03:31:33,07:15:00
2013-06-15,2013-06-15 20:16:47,2013-06-16 03:31:28,07:15:00
2013-06-16,2013-06-16 20:17:15,2013-06-17 03:31:27,07:14:00
2013-06-17,2013-06-17 20:17:40,2013-06-18 03:31:28,07:14:00
2013-06-18,2013-06-18 20:18:02,2013-06-19 03:31:33,07:14:00
2013-06-19,2013-06-19 20:18:21,2013-06-20 03:31:42,07:13:00
2013-06-20,2013-06-20 20:18:37,2013-06-21 03:31:53,07:13:00
2013-06-21,2013-06-21 20:18:49,2013-06-22 03:32:07,07:13:00
2013-06-22,2013-06-22 20:18:59,2013-06-23 03:32:25,07:13:00
2013-06-23,2013-06-23 20:19:05,2013-06-24 03:32:45,07:14:00
2013-06-24,2013-06-24 20:19:08,2013-06-25 03:33:09,07:14:00
2013-06-25,2013-06-25 20:19:07,2013-06-26 03:33:36,07:14:00
2013-06-26,2013-06-26 20:19:04,2013-06-27 03:34:05,07:15:00
2013-06-27,2013-06-27 20:18:57,2013-06-28 03:34:38,07:16:00
2013-06-28,2013-06-28 20:18:47,2013-06-29 03:35:13,07:16:00
2013-06-29,2013-06-29 20:18:34,2013-06-30 03:35:51,07:17:00
2013-06-30,2013-06-30 20:18:17,2013-07-01 03:36:32,07:18:00
2013-07-01,2013-07-01 20:17:58,2013-07-02 03:37:16,07:19:00
2013-07-02,2013-07-02 20:17:35,2013-07-03 03:38:02,07:20:00
2013-07-03,2013-07-03 20:17:08,2013-07-04 03:38:51,07:22:00
2013-07-04,2013-07-04 20:16:39,2013-07-05 03:39:42,07:23:00
2013-07-05,2013-07-05 20:16:07,2013-07-06 03:40:36,07:24:00
2013-07-06,2013-07-06 20:15:31,2013-07-07 03:41:32,07:26:00
2013-07-07,2013-07-07 20:14:53,2013-07-08 03:42:31,07:28:00
2013-07-08,2013-07-08 20:14:11,2013-07-09 03:43:31,07:29:00
2013-07-09,2013-07-09 20:13:26,2013-07-10 03:44:34,07:31:00
2013-07-10,2013-07-10 20:12:39,2013-07-11 03:45:40,07:33:00
2013-07-11,2013-07-11 20:11:48,2013-07-12 03:46:47,07:35:00
2013-07-12,2013-07-12 20:10:55,2013-07-13 03:47:56,07:37:00
2013-07-13,2013-07-13 20:09:58,2013-07-14 03:49:07,07:39:00
2013-07-14,2013-07-14 20:08:59,2013-07-15 03:50:19,07:41:00
2013-07-15,2013-07-15 20:07:58,2013-07-16 03:51:34,07:44:00
2013-07-16,2013-07-16 20:06:53,2013-07-17 03:52:50,07:46:00
2013-07-17,2013-07-17 20:05:46,2013-07-18 03:54:08,07:48:00
2013-07-18,2013-07-18 20:04:36,2013-07-19 03:55:27,07:51:00
2013-07-19,2013-07-19 20:03:24,2013-07-20 03:56:48,07:53:00
2013-07-20,2013-07-20 20:02:09,2013-07-21 03:58:10,07:56:00
2013-07-21,2013-07-21 20:00:51,2013-07-22 03:59:33,07:59:00
2013-07-22,2013-07-22 19:59:32,2013-07-23 04:00:58,08:01:00
2013-07-23,2013-07-23 19:58:09,2013-07-24 04:02:24,08:04:00
2013-07-24,2013-07-24 19:56:45,2013-07-25 04:03:51,08:07:00
2013-07-25,2013-07-25 19:55:18,2013-07-26 04:05:19,08:10:00
2013-07-26,2013-07-26 19:53:50,2013-07-27 04:06:48,08:13:00
2013-07-27,2013-07-27 19:52:19,2013-07-28 04:08:18,08:16:00
2013-07-28,2013-07-28 19:50:46,2013-07-29 04:09:49,08:19:00
2013-07-29,2013-07-29 19:49:11,2013-07-30 04:11:20,08:22:00
2013-07-30,2013-07-30 19:47:33,2013-07-31 04:12:53,08:25:00
2013-07-31,2013-07-31 19:45:54,2013-08-01 04:14:26,08:29:00
2013-08-01,2013-08-01 19:44:14,2013-08-02 04:15:59,08:32:00
2013-08-02,2013-08-02 19:42:31,2013-08-03 04:17:34,08:35:00
2013-08-03,2013-08-03 19:40:46,2013-08-04 04:19:09,08:38:00
2013-08-04,2013-08-04 19:39:00,2013-08-05 04:20:44,08:42:00
2013-08-05,2013-08-05 19:37:12,2013-08-06 04:22:20,08:45:00
2013-08-06,2013-08-06 19:35:23,2013-08-07 04:23:56,08:49:00
2013-08-07,2013-08-07 19:33:32,2013-08-08 04:25:33,08:52:00
2013-08-08,2013-08-08 19:31:39,2013-08-09 04:27:10,08:56:00
2013-08-09,2013-08-09 19:29:45,2013-08-10 04:28:47,08:59:00
2013-08-10,2013-08-10 19:27:50,2013-08-11 04:30:24,09:03:00
2013-08-11,2013-08-11 19:25:53,2013-08-12 04:32:02,09:06:00
2013-08-12,2013-08-12 19:23:55,2013-08-13 04:33:40,09:10:00
2013-08-13,2013-08-13 19:21:55,2013-08-14 04:35:18,09:13:00
2013-08-14,2013-08-14 19:19:55,2013-08-15 04:36:57,09:17:00
2013-08-15,2013-08-15 19:17:53,2013-08-16 04:38:35,09:21:00
2013-08-16,2013-08-16 19:15:49,2013-08-17 04:40:14,09:24:00
2013-08-17,2013-08-17 19:13:45,2013-08-18 04:41:53,09:28:00
2013-08-18,2013-08-18 19:11:40,2013-08-19 04:43:32,09:32:00
2013-08-19,2013-08-19 19:09:34,2013-08-20 04:45:11,09:36:00
2013-08-20,2013-08-20 19:07:26,2013-08-21 04:46:50,09:39:00
2013-08-21,2013-08-21 19:05:18,2013-08-22 04:48:29,09:43:00
2013-08-22,2013-08-22 19:03:09,2013-08-23 04:50:08,09:47:00
2013-08-23,2013-08-23 19:00:58,2013-08-24 04:51:47,09:51:00
2013-08-24,2013-08-24 18:58:47,2013-08-25 04:53:26,09:55:00
2013-08-25,2013-08-25 18:56:36,2013-08-26 04:55:05,09:58:00
2013-08-26,2013-08-26 18:54:23,2013-08-27 04:56:44,10:02:00
2013-08-27,2013-08-27 18:52:10,2013-08-28 04:58:23,10:06:00
2013-08-28,2013-08-28 18:49:56,2013-08-29 05:00:02,10:10:00
2013-08-29,2013-08-29 18:47:41,2013-08-30 05:01:41,10:14:00
2013-08-30,2013-08-30 18:45:25,2013-08-31 05:03:19,10:18:00
2013-08-31,2013-08-31 18:43:10,2013-09-01 05:04:58,10:22:00
2013-09-01,2013-09-01 18:40:53,2013-09-02 05:06:37,10:26:00
2013-09-02,2013-09-02 18:38:36,2013-09-03 05:08:16,10:30:00
2013-09-03,2013-09-03 18:36:18,2013-09-04 05:09:55,10:34:00
2013-09-04,2013-09-04 18:34:00,2013-09-05 05:11:34,10:38:00
2013-09-05,2013-09-05 18:31:42,2013-09-06 05:13:12,10:42:00
2013-09-06,2013-09-06 18:29:23,2013-09-07 05:14:51,10:45:00
2013-09-07,2013-09-07 18:27:03,2013-09-08 05:16:30,10:49:00
2013-09-08,2013-09-08 18:24:44,2013-09-09 05:18:09,10:53:00
2013-09-09,2013-09-09 18:22:24,2013-09-10 05:19:47,10:57:00
2013-09-10,2013-09-10 18:20:04,2013-09-11 05:21:26,11:01:00
2013-09-11,2013-09-11 18:17:43,2013-09-12 05:23:05,11:05:00
2013-09-12,2013-09-12 18:15:22,2013-09-13 05:24:44,11:09:00
2013-09-13,2013-09-13 18:13:01,2013-09-14 05:26:23,11:13:00
2013-09-14,2013-09-14 18:10:40,2013-09-15 05:28:02,11:17:00
2013-09-15,2013-09-15 18:08:19,2013-09-16 05:29:41,11:21:00
2013-09-16,2013-09-16 18:05:57,2013-09-17 05:31:20,11:25:00
2013-09-17,2013-09-17 18:03:36,2013-09-18 05:32:59,11:29:00
2013-09-18,2013-09-18 18:01:14,2013-09-19 05:34:38,11:33:00
2013-09-19,2013-09-19 17:58:53,2013-09-20 05:36:17,11:37:00
2013-09-20,2013-09-20 17:56:31,2013-09-21 05:37:57,11:41:00
2013-09-21,2013-09-21 17:54:09,2013-09-22 05:39:36,11:45:00
2013-09-22,2013-09-22 17:51:48,2013-09-23 05:41:16,11:49:00
2013-09-23,2013-09-23 17:49:26,2013-09-24 05:42:56,11:53:00
2013-09-24,2013-09-24 17:47:05,2013-09-25 05:44:36,11:58:00
2013-09-25,2013-09-25 17:44:44,2013-09-26 05:46:16,12:02:00
2013-09-26,2013-09-26 17:42:23,2013-09-27 05:47:56,12:06:00
2013-09-27,2013-09-27 17:40:02,2013-09-28 05:49:37,12:10:00
2013-09-28,2013-09-28 17:37:41,2013-09-29 05:51:17,12:14:00
2013-09-29,2013-09-29 17:35:21,2013-09-30 05:52:58,12:18:00
2013-09-30,2013-09-30 17:33:01,2013-10-01 05:54:39,12:22:00
2013-10-01,2013-10-01 17:30:41,2013-10-02 05:56:21,12:26:00
2013-10-02,2013-10-02 17:28:21,2013-10-03 05:58:02,12:30:00
2013-10-03,2013-10-03 17:26:02,2013-10-04 05:59:44,12:34:00
2013-10-04,2013-10-04 17:23:44,2013-10-05 06:01:26,12:38:00
2013-10-05,2013-10-05 17:21:25,2013-10-06 06:03:08,12:42:00
2013-10-06,2013-10-06 17:19:08,2013-10-07 06:04:51,12:46:00
2013-10-07,2013-10-07 17:16:51,2013-10-08 06:06:34,12:50:00
2013-10-08,2013-10-08 17:14:34,2013-10-09 06:08:17,12:54:00
2013-10-09,2013-10-09 17:12:18,2013-10-10 06:10:01,12:58:00
2013-10-10,2013-10-10 17:10:02,2013-10-11 06:11:45,13:02:00
2013-10-11,2013-10-11 17:07:47,2013-10-12 06:13:29,13:06:00
2013-10-12,2013-10-12 17:05:33,2013-10-13 06:15:13,13:10:00
2013-10-13,2013-10-13 17:03:20,2013-10-14 06:16:58,13:14:00
2013-10-14,2013-10-14 17:01:07,2013-10-15 06:18:43,13:18:00
2013-10-15,2013-10-15 16:58:55,2013-10-16 06:20:28,13:22:00
2013-10-16,2013-10-16 16:56:44,2013-10-17 06:22:14,13:25:00
2013-10-17,2013-10-17 16:54:34,2013-10-18 06:24:00,13:29:00
2013-10-18,2013-10-18 16:52:25,2013-10-19 06:25:46,13:33:00
2013-10-19,2013-10-19 16:50:17,2013-10-20 06:27:33,13:37:00
2013-10-20,2013-10-20 16:48:09,2013-10-21 06:29:20,13:41:00
2013-10-21,2013-10-21 16:46:03,2013-10-22 06:31:07,13:45:00
2013-10-22,2013-10-22 16:43:58,2013-10-23 06:32:54,13:49:00
2013-10-23,2013-10-23 16:41:54,2013-10-24 06:34:42,13:53:00
2013-10-24,2013-10-24 16:39:51,2013-10-25 06:36:30,13:57:00
2013-10-25,2013-10-25 16:37:49,2013-10-26 06:38:18,14:00:00
2013-10-26,2013-10-26 16:35:48,2013-10-27 06:40:06,14:04:00
2013-10-27,2013-10-27 16:33:49,2013-10-28 06:41:55,14:08:00
2013-10-28,2013-10-28 16:31:51,2013-10-29 06:43:43,14:12:00
2013-10-29,2013-10-29 16:29:55,2013-10-30 06:45:32,14:16:00
2013-10-30,2013-10-30 16:28:00,2013-10-31 06:47:21,14:19:00
2013-10-31,2013-10-31 16:26:06,2013-11-01 06:49:10,14:23:00
2013-11-01,2013-11-01 16:24:14,2013-11-02 06:51:00,14:27:00
2013-11-02,2013-11-02 16:22:23,2013-11-03 06:52:49,14:30:00
2013-11-03,2013-11-03 16:20:35,2013-11-04 06:54:38,14:34:00
2013-11-04,2013-11-04 16:18:47,2013-11-05 06:56:27,14:38:00
2013-11-05,2013-11-05 16:17:02,2013-11-06 06:58:16,14:41:00
2013-11-06,2013-11-06 16:15:18,2013-11-07 07:00:05,14:45:00
2013-11-07,2013-11-07 16:13:36,2013-11-08 07:01:54,14:48:00
2013-11-08,2013-11-08 16:11:56,2013-11-09 07:03:42,14:52:00
2013-11-09,2013-11-09 16:10:18,2013-11-10 07:05:31,14:55:00
2013-11-10,2013-11-10 16:08:42,2013-11-11 07:07:19,14:59:00
2013-11-11,2013-11-11 16:07:09,2013-11-12 07:09:06,15:02:00
2013-11-12,2013-11-12 16:05:37,2013-11-13 07:10:53,15:05:00
2013-11-13,2013-11-13 16:04:07,2013-11-14 07:12:40,15:09:00
2013-11-14,2013-11-14 16:02:40,2013-11-15 07:14:26,15:12:00
2013-11-15,2013-11-15 16:01:14,2013-11-16 07:16:11,15:15:00
2013-11-16,2013-11-16 15:59:52,2013-11-17 07:17:56,15:18:00
2013-11-17,2013-11-17 15:58:31,2013-11-18 07:19:40,15:21:00
2013-11-18,2013-11-18 15:57:13,2013-11-19 07:21:23,15:24:00
2013-11-19,2013-11-19 15:55:58,2013-11-20 07:23:06,15:27:00
2013-11-20,2013-11-20 15:54:45,2013-11-21 07:24:47,15:30:00
2013-11-21,2013-11-21 15:53:35,2013-11-22 07:26:27,15:33:00
2013-11-22,2013-11-22 15:52:27,2013-11-23 07:28:06,15:36:00
2013-11-23,2013-11-23 15:51:22,2013-11-24 07:29:44,15:38:00
2013-11-24,2013-11-24 15:50:20,2013-11-25 07:31:20,15:41:00
2013-11-25,2013-11-25 15:49:21,2013-11-26 07:32:55,15:44:00
2013-11-26,2013-11-26 15:48:25,2013-11-27 07:34:29,15:46:00
2013-11-27,2013-11-27 15:47:32,2013-11-28 07:36:01,15:48:00
2013-11-28,2013-11-28 15:46:41,2013-11-29 07:37:31,15:51:00
2013-11-29,2013-11-29 15:45:54,2013-11-30 07:39:00,15:53:00
2013-11-30,2013-11-30 15:45:10,2013-12-01 07:40:26,15:55:00
2013-12-01,2013-12-01 15:44:29,2013-12-02 07:41:51,15:57:00
2013-12-02,2013-12-02 15:43:51,2013-12-03 07:43:14,15:59:00
2013-12-03,2013-12-03 15:43:17,2013-12-04 07:44:34,16:01:00
2013-12-04,2013-12-04 15:42:45,2013-12-05 07:45:53,16:03:00
2013-12-05,2013-12-05 15:42:18,2013-12-06 07:47:09,16:05:00
2013-12-06,2013-12-06 15:41:53,2013-12-07 07:48:23,16:06:00
2013-12-07,2013-12-07 15:41:32,2013-12-08 07:49:34,16:08:00
2013-12-08,2013-12-08 15:41:14,2013-12-09 07:50:43,16:09:00
2013-12-09,2013-12-09 15:41:00,2013-12-10 07:51:49,16:11:00
2013-12-10,2013-12-10 15:40:49,2013-12-11 07:52:52,16:12:00
2013-12-11,2013-12-11 15:40:42,2013-12-12 07:53:53,16:13:00
2013-12-12,2013-12-12 15:40:38,2013-12-13 07:54:50,16:14:00
2013-12-13,2013-12-13 15:40:38,2013-12-14 07:55:45,16:15:00
2013-12-14,2013-12-14 15:40:41,2013-12-15 07:56:37,16:16:00
2013-12-15,2013-12-15 15:40:48,2013-12-16 07:57:26,16:17:00
2013-12-16,2013-12-16 15:40:58,2013-12-17 07:58:12,16:17:00
2013-12-17,2013-12-17 15:41:12,2013-12-18 07:58:54,16:18:00
2013-12-18,2013-12-18 15:41:30,2013-12-19 07:59:33,16:18:00
2013-12-19,2013-12-19 15:41:51,2013-12-20 08:00:09,16:18:00
2013-12-20,2013-12-20 15:42:15,2013-12-21 08:00:42,16:18:00
2013-12-21,2013-12-21 15:42:43,2013-12-22 08:01:11,16:18:00
2013-12-22,2013-12-22 15:43:14,2013-12-23 08:01:37,16:18:00
2013-12-23,2013-12-23 15:43:49,2013-12-24 08:02:00,16:18:00
