"Nights","SunSets","SunRises","NightLength"
2013-04-17,2013-04-17 19:11:03,2013-04-18 05:07:40,09:57:00
2013-04-18,2013-04-18 19:12:44,2013-04-19 05:05:33,09:53:00
2013-04-19,2013-04-19 19:14:26,2013-04-20 05:03:27,09:49:00
2013-04-20,2013-04-20 19:16:07,2013-04-21 05:01:21,09:45:00
2013-04-21,2013-04-21 19:17:48,2013-04-22 04:59:17,09:41:00
2013-04-22,2013-04-22 19:19:29,2013-04-23 04:57:14,09:38:00
2013-04-23,2013-04-23 19:21:09,2013-04-24 04:55:11,09:34:00
2013-04-24,2013-04-24 19:22:50,2013-04-25 04:53:10,09:30:00
2013-04-25,2013-04-25 19:24:31,2013-04-26 04:51:10,09:27:00
2013-04-26,2013-04-26 19:26:11,2013-04-27 04:49:11,09:23:00
2013-04-27,2013-04-27 19:27:51,2013-04-28 04:47:13,09:19:00
2013-04-28,2013-04-28 19:29:31,2013-04-29 04:45:16,09:16:00
2013-04-29,2013-04-29 19:31:11,2013-04-30 04:43:21,09:12:00
2013-04-30,2013-04-30 19:32:51,2013-05-01 04:41:27,09:09:00
2013-05-01,2013-05-01 19:34:30,2013-05-02 04:39:34,09:05:00
2013-05-02,2013-05-02 19:36:09,2013-05-03 04:37:43,09:02:00
2013-05-03,2013-05-03 19:37:48,2013-05-04 04:35:53,08:58:00
2013-05-04,2013-05-04 19:39:26,2013-05-05 04:34:05,08:55:00
2013-05-05,2013-05-05 19:41:04,2013-05-06 04:32:18,08:51:00
2013-05-06,2013-05-06 19:42:41,2013-05-07 04:30:33,08:48:00
2013-05-07,2013-05-07 19:44:18,2013-05-08 04:28:49,08:45:00
2013-05-08,2013-05-08 19:45:54,2013-05-09 04:27:07,08:41:00
2013-05-09,2013-05-09 19:47:30,2013-05-10 04:25:27,08:38:00
2013-05-10,2013-05-10 19:49:05,2013-05-11 04:23:49,08:35:00
2013-05-11,2013-05-11 19:50:39,2013-05-12 04:22:12,08:32:00
2013-05-12,2013-05-12 19:52:13,2013-05-13 04:20:38,08:28:00
2013-05-13,2013-05-13 19:53:46,2013-05-14 04:19:05,08:25:00
2013-05-14,2013-05-14 19:55:18,2013-05-15 04:17:34,08:22:00
2013-05-15,2013-05-15 19:56:49,2013-05-16 04:16:06,08:19:00
2013-05-16,2013-05-16 19:58:19,2013-05-17 04:14:39,08:16:00
2013-05-17,2013-05-17 19:59:48,2013-05-18 04:13:15,08:13:00
2013-05-18,2013-05-18 20:01:16,2013-05-19 04:11:52,08:11:00
2013-05-19,2013-05-19 20:02:43,2013-05-20 04:10:32,08:08:00
2013-05-20,2013-05-20 20:04:09,2013-05-21 04:09:15,08:05:00
2013-05-21,2013-05-21 20:05:34,2013-05-22 04:07:59,08:02:00
2013-05-22,2013-05-22 20:06:57,2013-05-23 04:06:46,08:00:00
2013-05-23,2013-05-23 20:08:18,2013-05-24 04:05:36,07:57:00
2013-05-24,2013-05-24 20:09:39,2013-05-25 04:04:28,07:55:00
2013-05-25,2013-05-25 20:10:57,2013-05-26 04:03:22,07:52:00
2013-05-26,2013-05-26 20:12:15,2013-05-27 04:02:19,07:50:00
2013-05-27,2013-05-27 20:13:30,2013-05-28 04:01:19,07:48:00
2013-05-28,2013-05-28 20:14:44,2013-05-29 04:00:21,07:46:00
2013-05-29,2013-05-29 20:15:56,2013-05-30 03:59:26,07:44:00
2013-05-30,2013-05-30 20:17:06,2013-05-31 03:58:34,07:41:00
2013-05-31,2013-05-31 20:18:14,2013-06-01 03:57:45,07:40:00
2013-06-01,2013-06-01 20:19:19,2013-06-02 03:56:59,07:38:00
2013-06-02,2013-06-02 20:20:23,2013-06-03 03:56:15,07:36:00
2013-06-03,2013-06-03 20:21:25,2013-06-04 03:55:34,07:34:00
2013-06-04,2013-06-04 20:22:24,2013-06-05 03:54:56,07:33:00
2013-06-05,2013-06-05 20:23:21,2013-06-06 03:54:22,07:31:00
2013-06-06,2013-06-06 20:24:16,2013-06-07 03:53:50,07:30:00
2013-06-07,2013-06-07 20:25:09,2013-06-08 03:53:21,07:28:00
2013-06-08,2013-06-08 20:25:58,2013-06-09 03:52:55,07:27:00
2013-06-09,2013-06-09 20:26:45,2013-06-10 03:52:33,07:26:00
2013-06-10,2013-06-10 20:27:30,2013-06-11 03:52:13,07:25:00
2013-06-11,2013-06-11 20:28:12,2013-06-12 03:51:57,07:24:00
2013-06-12,2013-06-12 20:28:51,2013-06-13 03:51:43,07:23:00
2013-06-13,2013-06-13 20:29:27,2013-06-14 03:51:33,07:22:00
2013-06-14,2013-06-14 20:30:01,2013-06-15 03:51:26,07:21:00
2013-06-15,2013-06-15 20:30:32,2013-06-16 03:51:22,07:21:00
2013-06-16,2013-06-16 20:30:59,2013-06-17 03:51:21,07:20:00
2013-06-17,2013-06-17 20:31:24,2013-06-18 03:51:23,07:20:00
2013-06-18,2013-06-18 20:31:46,2013-06-19 03:51:28,07:20:00
2013-06-19,2013-06-19 20:32:05,2013-06-20 03:51:36,07:20:00
2013-06-20,2013-06-20 20:32:20,2013-06-21 03:51:48,07:19:00
2013-06-21,2013-06-21 20:32:33,2013-06-22 03:52:02,07:19:00
2013-06-22,2013-06-22 20:32:42,2013-06-23 03:52:20,07:20:00
2013-06-23,2013-06-23 20:32:49,2013-06-24 03:52:40,07:20:00
2013-06-24,2013-06-24 20:32:52,2013-06-25 03:53:03,07:20:00
2013-06-25,2013-06-25 20:32:52,2013-06-26 03:53:30,07:21:00
2013-06-26,2013-06-26 20:32:49,2013-06-27 03:53:59,07:21:00
2013-06-27,2013-06-27 20:32:42,2013-06-28 03:54:31,07:22:00
2013-06-28,2013-06-28 20:32:33,2013-06-29 03:55:06,07:23:00
2013-06-29,2013-06-29 20:32:20,2013-06-30 03:55:43,07:23:00
2013-06-30,2013-06-30 20:32:05,2013-07-01 03:56:23,07:24:00
2013-07-01,2013-07-01 20:31:46,2013-07-02 03:57:06,07:25:00
2013-07-02,2013-07-02 20:31:24,2013-07-03 03:57:51,07:26:00
2013-07-03,2013-07-03 20:30:59,2013-07-04 03:58:39,07:28:00
2013-07-04,2013-07-04 20:30:31,2013-07-05 03:59:29,07:29:00
2013-07-05,2013-07-05 20:29:59,2013-07-06 04:00:22,07:30:00
2013-07-06,2013-07-06 20:29:25,2013-07-07 04:01:17,07:32:00
2013-07-07,2013-07-07 20:28:48,2013-07-08 04:02:14,07:33:00
2013-07-08,2013-07-08 20:28:07,2013-07-09 04:03:14,07:35:00
2013-07-09,2013-07-09 20:27:24,2013-07-10 04:04:15,07:37:00
2013-07-10,2013-07-10 20:26:38,2013-07-11 04:05:19,07:39:00
2013-07-11,2013-07-11 20:25:49,2013-07-12 04:06:24,07:41:00
2013-07-12,2013-07-12 20:24:57,2013-07-13 04:07:32,07:43:00
2013-07-13,2013-07-13 20:24:02,2013-07-14 04:08:41,07:45:00
2013-07-14,2013-07-14 20:23:05,2013-07-15 04:09:52,07:47:00
2013-07-15,2013-07-15 20:22:05,2013-07-16 04:11:05,07:49:00
2013-07-16,2013-07-16 20:21:02,2013-07-17 04:12:19,07:51:00
2013-07-17,2013-07-17 20:19:57,2013-07-18 04:13:35,07:54:00
2013-07-18,2013-07-18 20:18:49,2013-07-19 04:14:52,07:56:00
2013-07-19,2013-07-19 20:17:38,2013-07-20 04:16:11,07:59:00
2013-07-20,2013-07-20 20:16:25,2013-07-21 04:17:31,08:01:00
2013-07-21,2013-07-21 20:15:10,2013-07-22 04:18:53,08:04:00
2013-07-22,2013-07-22 20:13:52,2013-07-23 04:20:15,08:06:00
2013-07-23,2013-07-23 20:12:32,2013-07-24 04:21:39,08:09:00
2013-07-24,2013-07-24 20:11:10,2013-07-25 04:23:04,08:12:00
2013-07-25,2013-07-25 20:09:46,2013-07-26 04:24:30,08:15:00
2013-07-26,2013-07-26 20:08:19,2013-07-27 04:25:57,08:18:00
2013-07-27,2013-07-27 20:06:50,2013-07-28 04:27:24,08:21:00
2013-07-28,2013-07-28 20:05:19,2013-07-29 04:28:53,08:24:00
2013-07-29,2013-07-29 20:03:46,2013-07-30 04:30:22,08:27:00
2013-07-30,2013-07-30 20:02:12,2013-07-31 04:31:52,08:30:00
2013-07-31,2013-07-31 20:00:35,2013-08-01 04:33:23,08:33:00
2013-08-01,2013-08-01 19:58:56,2013-08-02 04:34:55,08:36:00
2013-08-02,2013-08-02 19:57:16,2013-08-03 04:36:27,08:39:00
2013-08-03,2013-08-03 19:55:34,2013-08-04 04:37:59,08:42:00
2013-08-04,2013-08-04 19:53:50,2013-08-05 04:39:32,08:46:00
2013-08-05,2013-08-05 19:52:04,2013-08-06 04:41:06,08:49:00
2013-08-06,2013-08-06 19:50:17,2013-08-07 04:42:40,08:52:00
2013-08-07,2013-08-07 19:48:28,2013-08-08 04:44:14,08:56:00
2013-08-08,2013-08-08 19:46:38,2013-08-09 04:45:48,08:59:00
2013-08-09,2013-08-09 19:44:46,2013-08-10 04:47:23,09:03:00
2013-08-10,2013-08-10 19:42:53,2013-08-11 04:48:59,09:06:00
2013-08-11,2013-08-11 19:40:59,2013-08-12 04:50:34,09:10:00
2013-08-12,2013-08-12 19:39:03,2013-08-13 04:52:10,09:13:00
2013-08-13,2013-08-13 19:37:06,2013-08-14 04:53:46,09:17:00
2013-08-14,2013-08-14 19:35:07,2013-08-15 04:55:22,09:20:00
2013-08-15,2013-08-15 19:33:08,2013-08-16 04:56:58,09:24:00
2013-08-16,2013-08-16 19:31:07,2013-08-17 04:58:34,09:27:00
2013-08-17,2013-08-17 19:29:05,2013-08-18 05:00:10,09:31:00
2013-08-18,2013-08-18 19:27:02,2013-08-19 05:01:47,09:35:00
2013-08-19,2013-08-19 19:24:58,2013-08-20 05:03:23,09:38:00
2013-08-20,2013-08-20 19:22:53,2013-08-21 05:05:00,09:42:00
2013-08-21,2013-08-21 19:20:47,2013-08-22 05:06:37,09:46:00
2013-08-22,2013-08-22 19:18:40,2013-08-23 05:08:13,09:50:00
2013-08-23,2013-08-23 19:16:32,2013-08-24 05:09:50,09:53:00
2013-08-24,2013-08-24 19:14:24,2013-08-25 05:11:27,09:57:00
2013-08-25,2013-08-25 19:12:14,2013-08-26 05:13:03,10:01:00
2013-08-26,2013-08-26 19:10:04,2013-08-27 05:14:40,10:05:00
2013-08-27,2013-08-27 19:07:53,2013-08-28 05:16:16,10:08:00
2013-08-28,2013-08-28 19:05:41,2013-08-29 05:17:53,10:12:00
2013-08-29,2013-08-29 19:03:29,2013-08-30 05:19:30,10:16:00
2013-08-30,2013-08-30 19:01:16,2013-08-31 05:21:06,10:20:00
2013-08-31,2013-08-31 18:59:02,2013-09-01 05:22:43,10:24:00
2013-09-01,2013-09-01 18:56:48,2013-09-02 05:24:19,10:28:00
2013-09-02,2013-09-02 18:54:33,2013-09-03 05:25:56,10:31:00
2013-09-03,2013-09-03 18:52:18,2013-09-04 05:27:32,10:35:00
2013-09-04,2013-09-04 18:50:02,2013-09-05 05:29:09,10:39:00
2013-09-05,2013-09-05 18:47:46,2013-09-06 05:30:45,10:43:00
2013-09-06,2013-09-06 18:45:29,2013-09-07 05:32:22,10:47:00
2013-09-07,2013-09-07 18:43:12,2013-09-08 05:33:58,10:51:00
2013-09-08,2013-09-08 18:40:55,2013-09-09 05:35:35,10:55:00
2013-09-09,2013-09-09 18:38:37,2013-09-10 05:37:11,10:59:00
2013-09-10,2013-09-10 18:36:19,2013-09-11 05:38:47,11:02:00
2013-09-11,2013-09-11 18:34:01,2013-09-12 05:40:24,11:06:00
2013-09-12,2013-09-12 18:31:43,2013-09-13 05:42:00,11:10:00
2013-09-13,2013-09-13 18:29:24,2013-09-14 05:43:37,11:14:00
2013-09-14,2013-09-14 18:27:05,2013-09-15 05:45:14,11:18:00
2013-09-15,2013-09-15 18:24:46,2013-09-16 05:46:50,11:22:00
2013-09-16,2013-09-16 18:22:27,2013-09-17 05:48:27,11:26:00
2013-09-17,2013-09-17 18:20:08,2013-09-18 05:50:04,11:30:00
2013-09-18,2013-09-18 18:17:48,2013-09-19 05:51:41,11:34:00
2013-09-19,2013-09-19 18:15:29,2013-09-20 05:53:18,11:38:00
2013-09-20,2013-09-20 18:13:10,2013-09-21 05:54:55,11:42:00
2013-09-21,2013-09-21 18:10:50,2013-09-22 05:56:32,11:46:00
2013-09-22,2013-09-22 18:08:31,2013-09-23 05:58:09,11:50:00
2013-09-23,2013-09-23 18:06:12,2013-09-24 05:59:47,11:54:00
2013-09-24,2013-09-24 18:03:53,2013-09-25 06:01:24,11:58:00
2013-09-25,2013-09-25 18:01:34,2013-09-26 06:03:02,12:01:00
2013-09-26,2013-09-26 17:59:15,2013-09-27 06:04:40,12:05:00
2013-09-27,2013-09-27 17:56:57,2013-09-28 06:06:18,12:09:00
2013-09-28,2013-09-28 17:54:38,2013-09-29 06:07:57,12:13:00
2013-09-29,2013-09-29 17:52:20,2013-09-30 06:09:35,12:17:00
2013-09-30,2013-09-30 17:50:02,2013-10-01 06:11:14,12:21:00
2013-10-01,2013-10-01 17:47:45,2013-10-02 06:12:53,12:25:00
2013-10-02,2013-10-02 17:45:28,2013-10-03 06:14:32,12:29:00
2013-10-03,2013-10-03 17:43:11,2013-10-04 06:16:12,12:33:00
2013-10-04,2013-10-04 17:40:55,2013-10-05 06:17:52,12:37:00
2013-10-05,2013-10-05 17:38:39,2013-10-06 06:19:32,12:41:00
2013-10-06,2013-10-06 17:36:23,2013-10-07 06:21:12,12:45:00
2013-10-07,2013-10-07 17:34:09,2013-10-08 06:22:53,12:49:00
2013-10-08,2013-10-08 17:31:54,2013-10-09 06:24:34,12:53:00
2013-10-09,2013-10-09 17:29:40,2013-10-10 06:26:15,12:57:00
2013-10-10,2013-10-10 17:27:27,2013-10-11 06:27:56,13:00:00
2013-10-11,2013-10-11 17:25:15,2013-10-12 06:29:38,13:04:00
2013-10-12,2013-10-12 17:23:03,2013-10-13 06:31:20,13:08:00
2013-10-13,2013-10-13 17:20:52,2013-10-14 06:33:02,13:12:00
2013-10-14,2013-10-14 17:18:42,2013-10-15 06:34:45,13:16:00
2013-10-15,2013-10-15 17:16:32,2013-10-16 06:36:28,13:20:00
2013-10-16,2013-10-16 17:14:23,2013-10-17 06:38:12,13:24:00
2013-10-17,2013-10-17 17:12:15,2013-10-18 06:39:55,13:28:00
2013-10-18,2013-10-18 17:10:09,2013-10-19 06:41:39,13:32:00
2013-10-19,2013-10-19 17:08:03,2013-10-20 06:43:23,13:35:00
2013-10-20,2013-10-20 17:05:58,2013-10-21 06:45:08,13:39:00
2013-10-21,2013-10-21 17:03:54,2013-10-22 06:46:53,13:43:00
2013-10-22,2013-10-22 17:01:51,2013-10-23 06:48:38,13:47:00
2013-10-23,2013-10-23 16:59:49,2013-10-24 06:50:23,13:51:00
2013-10-24,2013-10-24 16:57:48,2013-10-25 06:52:09,13:54:00
2013-10-25,2013-10-25 16:55:49,2013-10-26 06:53:54,13:58:00
2013-10-26,2013-10-26 16:53:51,2013-10-27 06:55:40,14:02:00
2013-10-27,2013-10-27 16:51:54,2013-10-28 06:57:27,14:06:00
2013-10-28,2013-10-28 16:49:58,2013-10-29 06:59:13,14:09:00
2013-10-29,2013-10-29 16:48:04,2013-10-30 07:00:59,14:13:00
2013-10-30,2013-10-30 16:46:12,2013-10-31 07:02:46,14:17:00
2013-10-31,2013-10-31 16:44:20,2013-11-01 07:04:33,14:20:00
2013-11-01,2013-11-01 16:42:31,2013-11-02 07:06:20,14:24:00
2013-11-02,2013-11-02 16:40:42,2013-11-03 07:08:06,14:27:00
2013-11-03,2013-11-03 16:38:56,2013-11-04 07:09:53,14:31:00
2013-11-04,2013-11-04 16:37:11,2013-11-05 07:11:40,14:34:00
2013-11-05,2013-11-05 16:35:28,2013-11-06 07:13:27,14:38:00
2013-11-06,2013-11-06 16:33:47,2013-11-07 07:15:14,14:41:00
2013-11-07,2013-11-07 16:32:07,2013-11-08 07:17:00,14:45:00
2013-11-08,2013-11-08 16:30:29,2013-11-09 07:18:46,14:48:00
2013-11-09,2013-11-09 16:28:54,2013-11-10 07:20:32,14:52:00
2013-11-10,2013-11-10 16:27:20,2013-11-11 07:22:18,14:55:00
2013-11-11,2013-11-11 16:25:48,2013-11-12 07:24:03,14:58:00
2013-11-12,2013-11-12 16:24:19,2013-11-13 07:25:48,15:01:00
2013-11-13,2013-11-13 16:22:51,2013-11-14 07:27:33,15:05:00
2013-11-14,2013-11-14 16:21:26,2013-11-15 07:29:16,15:08:00
2013-11-15,2013-11-15 16:20:03,2013-11-16 07:31:00,15:11:00
2013-11-16,2013-11-16 16:18:43,2013-11-17 07:32:42,15:14:00
2013-11-17,2013-11-17 16:17:24,2013-11-18 07:34:24,15:17:00
2013-11-18,2013-11-18 16:16:09,2013-11-19 07:36:05,15:20:00
2013-11-19,2013-11-19 16:14:55,2013-11-20 07:37:45,15:23:00
2013-11-20,2013-11-20 16:13:44,2013-11-21 07:39:24,15:26:00
2013-11-21,2013-11-21 16:12:36,2013-11-22 07:41:03,15:28:00
2013-11-22,2013-11-22 16:11:31,2013-11-23 07:42:40,15:31:00
2013-11-23,2013-11-23 16:10:28,2013-11-24 07:44:15,15:34:00
2013-11-24,2013-11-24 16:09:28,2013-11-25 07:45:50,15:36:00
2013-11-25,2013-11-25 16:08:31,2013-11-26 07:47:23,15:39:00
2013-11-26,2013-11-26 16:07:36,2013-11-27 07:48:55,15:41:00
2013-11-27,2013-11-27 16:06:45,2013-11-28 07:50:25,15:44:00
2013-11-28,2013-11-28 16:05:56,2013-11-29 07:51:54,15:46:00
2013-11-29,2013-11-29 16:05:11,2013-11-30 07:53:20,15:48:00
2013-11-30,2013-11-30 16:04:28,2013-12-01 07:54:46,15:50:00
2013-12-01,2013-12-01 16:03:49,2013-12-02 07:56:09,15:52:00
2013-12-02,2013-12-02 16:03:13,2013-12-03 07:57:30,15:54:00
2013-12-03,2013-12-03 16:02:40,2013-12-04 07:58:49,15:56:00
2013-12-04,2013-12-04 16:02:10,2013-12-05 08:00:06,15:58:00
2013-12-05,2013-12-05 16:01:43,2013-12-06 08:01:21,16:00:00
2013-12-06,2013-12-06 16:01:20,2013-12-07 08:02:33,16:01:00
2013-12-07,2013-12-07 16:01:00,2013-12-08 08:03:43,16:03:00
2013-12-08,2013-12-08 16:00:44,2013-12-09 08:04:51,16:04:00
2013-12-09,2013-12-09 16:00:31,2013-12-10 08:05:56,16:05:00
2013-12-10,2013-12-10 16:00:21,2013-12-11 08:06:58,16:07:00
2013-12-11,2013-12-11 16:00:15,2013-12-12 08:07:58,16:08:00
2013-12-12,2013-12-12 16:00:12,2013-12-13 08:08:55,16:09:00
2013-12-13,2013-12-13 16:00:12,2013-12-14 08:09:49,16:10:00
2013-12-14,2013-12-14 16:00:16,2013-12-15 08:10:40,16:10:00
2013-12-15,2013-12-15 16:00:24,2013-12-16 08:11:29,16:11:00
2013-12-16,2013-12-16 16:00:35,2013-12-17 08:12:14,16:12:00
2013-12-17,2013-12-17 16:00:49,2013-12-18 08:12:56,16:12:00
2013-12-18,2013-12-18 16:01:07,2013-12-19 08:13:35,16:12:00
2013-12-19,2013-12-19 16:01:28,2013-12-20 08:14:11,16:13:00
2013-12-20,2013-12-20 16:01:53,2013-12-21 08:14:43,16:13:00
2013-12-21,2013-12-21 16:02:21,2013-12-22 08:15:13,16:13:00
2013-12-22,2013-12-22 16:02:52,2013-12-23 08:15:39,16:13:00
2013-12-23,2013-12-23 16:03:26,2013-12-24 08:16:01,16:13:00
