"Nights","SunSets","SunRises","NightLength"
2013-04-18,2013-04-18 19:00:50,2013-04-19 04:49:11,09:48:00
2013-04-19,2013-04-19 19:02:36,2013-04-20 04:47:01,09:44:00
2013-04-20,2013-04-20 19:04:21,2013-04-21 04:44:51,09:40:00
2013-04-21,2013-04-21 19:06:07,2013-04-22 04:42:42,09:37:00
2013-04-22,2013-04-22 19:07:52,2013-04-23 04:40:34,09:33:00
2013-04-23,2013-04-23 19:09:38,2013-04-24 04:38:28,09:29:00
2013-04-24,2013-04-24 19:11:23,2013-04-25 04:36:22,09:25:00
2013-04-25,2013-04-25 19:13:08,2013-04-26 04:34:17,09:21:00
2013-04-26,2013-04-26 19:14:52,2013-04-27 04:32:14,09:17:00
2013-04-27,2013-04-27 19:16:37,2013-04-28 04:30:12,09:14:00
2013-04-28,2013-04-28 19:18:22,2013-04-29 04:28:10,09:10:00
2013-04-29,2013-04-29 19:20:06,2013-04-30 04:26:11,09:06:00
2013-04-30,2013-04-30 19:21:50,2013-05-01 04:24:12,09:02:00
2013-05-01,2013-05-01 19:23:33,2013-05-02 04:22:15,08:59:00
2013-05-02,2013-05-02 19:25:17,2013-05-03 04:20:20,08:55:00
2013-05-03,2013-05-03 19:27:00,2013-05-04 04:18:25,08:51:00
2013-05-04,2013-05-04 19:28:42,2013-05-05 04:16:33,08:48:00
2013-05-05,2013-05-05 19:30:25,2013-05-06 04:14:41,08:44:00
2013-05-06,2013-05-06 19:32:06,2013-05-07 04:12:52,08:41:00
2013-05-07,2013-05-07 19:33:47,2013-05-08 04:11:04,08:37:00
2013-05-08,2013-05-08 19:35:28,2013-05-09 04:09:18,08:34:00
2013-05-09,2013-05-09 19:37:08,2013-05-10 04:07:33,08:30:00
2013-05-10,2013-05-10 19:38:47,2013-05-11 04:05:51,08:27:00
2013-05-11,2013-05-11 19:40:26,2013-05-12 04:04:10,08:24:00
2013-05-12,2013-05-12 19:42:04,2013-05-13 04:02:31,08:20:00
2013-05-13,2013-05-13 19:43:41,2013-05-14 04:00:54,08:17:00
2013-05-14,2013-05-14 19:45:17,2013-05-15 03:59:20,08:14:00
2013-05-15,2013-05-15 19:46:53,2013-05-16 03:57:47,08:11:00
2013-05-16,2013-05-16 19:48:27,2013-05-17 03:56:16,08:08:00
2013-05-17,2013-05-17 19:50:00,2013-05-18 03:54:48,08:05:00
2013-05-18,2013-05-18 19:51:32,2013-05-19 03:53:21,08:02:00
2013-05-19,2013-05-19 19:53:03,2013-05-20 03:51:58,07:59:00
2013-05-20,2013-05-20 19:54:33,2013-05-21 03:50:36,07:56:00
2013-05-21,2013-05-21 19:56:01,2013-05-22 03:49:17,07:53:00
2013-05-22,2013-05-22 19:57:28,2013-05-23 03:48:00,07:51:00
2013-05-23,2013-05-23 19:58:53,2013-05-24 03:46:46,07:48:00
2013-05-24,2013-05-24 20:00:17,2013-05-25 03:45:34,07:45:00
2013-05-25,2013-05-25 20:01:39,2013-05-26 03:44:25,07:43:00
2013-05-26,2013-05-26 20:03:00,2013-05-27 03:43:19,07:40:00
2013-05-27,2013-05-27 20:04:19,2013-05-28 03:42:15,07:38:00
2013-05-28,2013-05-28 20:05:36,2013-05-29 03:41:14,07:36:00
2013-05-29,2013-05-29 20:06:51,2013-05-30 03:40:16,07:33:00
2013-05-30,2013-05-30 20:08:04,2013-05-31 03:39:21,07:31:00
2013-05-31,2013-05-31 20:09:15,2013-06-01 03:38:28,07:29:00
2013-06-01,2013-06-01 20:10:24,2013-06-02 03:37:39,07:27:00
2013-06-02,2013-06-02 20:11:30,2013-06-03 03:36:53,07:25:00
2013-06-03,2013-06-03 20:12:35,2013-06-04 03:36:09,07:24:00
2013-06-04,2013-06-04 20:13:37,2013-06-05 03:35:29,07:22:00
2013-06-05,2013-06-05 20:14:36,2013-06-06 03:34:52,07:20:00
2013-06-06,2013-06-06 20:15:33,2013-06-07 03:34:18,07:19:00
2013-06-07,2013-06-07 20:16:28,2013-06-08 03:33:47,07:17:00
2013-06-08,2013-06-08 20:17:20,2013-06-09 03:33:19,07:16:00
2013-06-09,2013-06-09 20:18:09,2013-06-10 03:32:54,07:15:00
2013-06-10,2013-06-10 20:18:55,2013-06-11 03:32:33,07:14:00
2013-06-11,2013-06-11 20:19:39,2013-06-12 03:32:15,07:13:00
2013-06-12,2013-06-12 20:20:19,2013-06-13 03:32:00,07:12:00
2013-06-13,2013-06-13 20:20:57,2013-06-14 03:31:49,07:11:00
2013-06-14,2013-06-14 20:21:32,2013-06-15 03:31:40,07:10:00
2013-06-15,2013-06-15 20:22:03,2013-06-16 03:31:35,07:10:00
2013-06-16,2013-06-16 20:22:32,2013-06-17 03:31:34,07:09:00
2013-06-17,2013-06-17 20:22:57,2013-06-18 03:31:35,07:09:00
2013-06-18,2013-06-18 20:23:19,2013-06-19 03:31:40,07:08:00
2013-06-19,2013-06-19 20:23:38,2013-06-20 03:31:48,07:08:00
2013-06-20,2013-06-20 20:23:54,2013-06-21 03:31:59,07:08:00
2013-06-21,2013-06-21 20:24:07,2013-06-22 03:32:14,07:08:00
2013-06-22,2013-06-22 20:24:16,2013-06-23 03:32:31,07:08:00
2013-06-23,2013-06-23 20:24:22,2013-06-24 03:32:52,07:09:00
2013-06-24,2013-06-24 20:24:25,2013-06-25 03:33:16,07:09:00
2013-06-25,2013-06-25 20:24:24,2013-06-26 03:33:43,07:09:00
2013-06-26,2013-06-26 20:24:20,2013-06-27 03:34:13,07:10:00
2013-06-27,2013-06-27 20:24:13,2013-06-28 03:34:46,07:11:00
2013-06-28,2013-06-28 20:24:02,2013-06-29 03:35:22,07:11:00
2013-06-29,2013-06-29 20:23:48,2013-06-30 03:36:01,07:12:00
2013-06-30,2013-06-30 20:23:31,2013-07-01 03:36:42,07:13:00
2013-07-01,2013-07-01 20:23:11,2013-07-02 03:37:27,07:14:00
2013-07-02,2013-07-02 20:22:47,2013-07-03 03:38:14,07:15:00
2013-07-03,2013-07-03 20:22:20,2013-07-04 03:39:03,07:17:00
2013-07-04,2013-07-04 20:21:50,2013-07-05 03:39:56,07:18:00
2013-07-05,2013-07-05 20:21:16,2013-07-06 03:40:51,07:20:00
2013-07-06,2013-07-06 20:20:40,2013-07-07 03:41:48,07:21:00
2013-07-07,2013-07-07 20:20:00,2013-07-08 03:42:48,07:23:00
2013-07-08,2013-07-08 20:19:17,2013-07-09 03:43:50,07:25:00
2013-07-09,2013-07-09 20:18:31,2013-07-10 03:44:54,07:26:00
2013-07-10,2013-07-10 20:17:42,2013-07-11 03:46:00,07:28:00
2013-07-11,2013-07-11 20:16:51,2013-07-12 03:47:09,07:30:00
2013-07-12,2013-07-12 20:15:56,2013-07-13 03:48:19,07:32:00
2013-07-13,2013-07-13 20:14:58,2013-07-14 03:49:31,07:35:00
2013-07-14,2013-07-14 20:13:57,2013-07-15 03:50:46,07:37:00
2013-07-15,2013-07-15 20:12:54,2013-07-16 03:52:02,07:39:00
2013-07-16,2013-07-16 20:11:48,2013-07-17 03:53:19,07:42:00
2013-07-17,2013-07-17 20:10:39,2013-07-18 03:54:39,07:44:00
2013-07-18,2013-07-18 20:09:28,2013-07-19 03:56:00,07:47:00
2013-07-19,2013-07-19 20:08:14,2013-07-20 03:57:22,07:49:00
2013-07-20,2013-07-20 20:06:57,2013-07-21 03:58:46,07:52:00
2013-07-21,2013-07-21 20:05:38,2013-07-22 04:00:11,07:55:00
2013-07-22,2013-07-22 20:04:16,2013-07-23 04:01:38,07:57:00
2013-07-23,2013-07-23 20:02:53,2013-07-24 04:03:05,08:00:00
2013-07-24,2013-07-24 20:01:26,2013-07-25 04:04:34,08:03:00
2013-07-25,2013-07-25 19:59:58,2013-07-26 04:06:04,08:06:00
2013-07-26,2013-07-26 19:58:27,2013-07-27 04:07:35,08:09:00
2013-07-27,2013-07-27 19:56:55,2013-07-28 04:09:06,08:12:00
2013-07-28,2013-07-28 19:55:20,2013-07-29 04:10:39,08:15:00
2013-07-29,2013-07-29 19:53:43,2013-07-30 04:12:13,08:18:00
2013-07-30,2013-07-30 19:52:04,2013-07-31 04:13:47,08:22:00
2013-07-31,2013-07-31 19:50:23,2013-08-01 04:15:22,08:25:00
2013-08-01,2013-08-01 19:48:40,2013-08-02 04:16:57,08:28:00
2013-08-02,2013-08-02 19:46:55,2013-08-03 04:18:34,08:32:00
2013-08-03,2013-08-03 19:45:09,2013-08-04 04:20:10,08:35:00
2013-08-04,2013-08-04 19:43:21,2013-08-05 04:21:48,08:38:00
2013-08-05,2013-08-05 19:41:31,2013-08-06 04:23:25,08:42:00
2013-08-06,2013-08-06 19:39:40,2013-08-07 04:25:04,08:45:00
2013-08-07,2013-08-07 19:37:47,2013-08-08 04:26:42,08:49:00
2013-08-08,2013-08-08 19:35:52,2013-08-09 04:28:21,08:52:00
2013-08-09,2013-08-09 19:33:56,2013-08-10 04:30:01,08:56:00
2013-08-10,2013-08-10 19:31:59,2013-08-11 04:31:40,09:00:00
2013-08-11,2013-08-11 19:30:00,2013-08-12 04:33:20,09:03:00
2013-08-12,2013-08-12 19:28:00,2013-08-13 04:35:00,09:07:00
2013-08-13,2013-08-13 19:25:58,2013-08-14 04:36:40,09:11:00
2013-08-14,2013-08-14 19:23:55,2013-08-15 04:38:20,09:14:00
2013-08-15,2013-08-15 19:21:52,2013-08-16 04:40:01,09:18:00
2013-08-16,2013-08-16 19:19:46,2013-08-17 04:41:42,09:22:00
2013-08-17,2013-08-17 19:17:40,2013-08-18 04:43:22,09:26:00
2013-08-18,2013-08-18 19:15:33,2013-08-19 04:45:03,09:30:00
2013-08-19,2013-08-19 19:13:25,2013-08-20 04:46:44,09:33:00
2013-08-20,2013-08-20 19:11:15,2013-08-21 04:48:25,09:37:00
2013-08-21,2013-08-21 19:09:05,2013-08-22 04:50:06,09:41:00
2013-08-22,2013-08-22 19:06:54,2013-08-23 04:51:47,09:45:00
2013-08-23,2013-08-23 19:04:42,2013-08-24 04:53:28,09:49:00
2013-08-24,2013-08-24 19:02:29,2013-08-25 04:55:09,09:53:00
2013-08-25,2013-08-25 19:00:15,2013-08-26 04:56:50,09:57:00
2013-08-26,2013-08-26 18:58:00,2013-08-27 04:58:31,10:01:00
2013-08-27,2013-08-27 18:55:45,2013-08-28 05:00:12,10:04:00
2013-08-28,2013-08-28 18:53:29,2013-08-29 05:01:53,10:08:00
2013-08-29,2013-08-29 18:51:12,2013-08-30 05:03:34,10:12:00
2013-08-30,2013-08-30 18:48:55,2013-08-31 05:05:15,10:16:00
2013-08-31,2013-08-31 18:46:37,2013-09-01 05:06:56,10:20:00
2013-09-01,2013-09-01 18:44:18,2013-09-02 05:08:36,10:24:00
2013-09-02,2013-09-02 18:41:59,2013-09-03 05:10:17,10:28:00
2013-09-03,2013-09-03 18:39:40,2013-09-04 05:11:58,10:32:00
2013-09-04,2013-09-04 18:37:20,2013-09-05 05:13:39,10:36:00
2013-09-05,2013-09-05 18:34:59,2013-09-06 05:15:19,10:40:00
2013-09-06,2013-09-06 18:32:39,2013-09-07 05:17:00,10:44:00
2013-09-07,2013-09-07 18:30:17,2013-09-08 05:18:41,10:48:00
2013-09-08,2013-09-08 18:27:56,2013-09-09 05:20:21,10:52:00
2013-09-09,2013-09-09 18:25:34,2013-09-10 05:22:02,10:56:00
2013-09-10,2013-09-10 18:23:12,2013-09-11 05:23:43,11:01:00
2013-09-11,2013-09-11 18:20:49,2013-09-12 05:25:24,11:05:00
2013-09-12,2013-09-12 18:18:27,2013-09-13 05:27:04,11:09:00
2013-09-13,2013-09-13 18:16:04,2013-09-14 05:28:45,11:13:00
2013-09-14,2013-09-14 18:13:41,2013-09-15 05:30:26,11:17:00
2013-09-15,2013-09-15 18:11:17,2013-09-16 05:32:07,11:21:00
2013-09-16,2013-09-16 18:08:54,2013-09-17 05:33:48,11:25:00
2013-09-17,2013-09-17 18:06:30,2013-09-18 05:35:29,11:29:00
2013-09-18,2013-09-18 18:04:07,2013-09-19 05:37:10,11:33:00
2013-09-19,2013-09-19 18:01:43,2013-09-20 05:38:51,11:37:00
2013-09-20,2013-09-20 17:59:20,2013-09-21 05:40:33,11:41:00
2013-09-21,2013-09-21 17:56:56,2013-09-22 05:42:14,11:45:00
2013-09-22,2013-09-22 17:54:33,2013-09-23 05:43:56,11:49:00
2013-09-23,2013-09-23 17:52:09,2013-09-24 05:45:37,11:53:00
2013-09-24,2013-09-24 17:49:46,2013-09-25 05:47:19,11:58:00
2013-09-25,2013-09-25 17:47:23,2013-09-26 05:49:01,12:02:00
2013-09-26,2013-09-26 17:45:00,2013-09-27 05:50:43,12:06:00
2013-09-27,2013-09-27 17:42:37,2013-09-28 05:52:26,12:10:00
2013-09-28,2013-09-28 17:40:15,2013-09-29 05:54:08,12:14:00
2013-09-29,2013-09-29 17:37:52,2013-09-30 05:55:51,12:18:00
2013-09-30,2013-09-30 17:35:30,2013-10-01 05:57:34,12:22:00
2013-10-01,2013-10-01 17:33:09,2013-10-02 05:59:18,12:26:00
2013-10-02,2013-10-02 17:30:47,2013-10-03 06:01:01,12:30:00
2013-10-03,2013-10-03 17:28:26,2013-10-04 06:02:45,12:34:00
2013-10-04,2013-10-04 17:26:06,2013-10-05 06:04:29,12:38:00
2013-10-05,2013-10-05 17:23:46,2013-10-06 06:06:13,12:42:00
2013-10-06,2013-10-06 17:21:26,2013-10-07 06:07:58,12:47:00
2013-10-07,2013-10-07 17:19:07,2013-10-08 06:09:43,12:51:00
2013-10-08,2013-10-08 17:16:48,2013-10-09 06:11:28,12:55:00
2013-10-09,2013-10-09 17:14:30,2013-10-10 06:13:13,12:59:00
2013-10-10,2013-10-10 17:12:13,2013-10-11 06:14:59,13:03:00
2013-10-11,2013-10-11 17:09:56,2013-10-12 06:16:45,13:07:00
2013-10-12,2013-10-12 17:07:40,2013-10-13 06:18:31,13:11:00
2013-10-13,2013-10-13 17:05:25,2013-10-14 06:20:18,13:15:00
2013-10-14,2013-10-14 17:03:10,2013-10-15 06:22:05,13:19:00
2013-10-15,2013-10-15 17:00:56,2013-10-16 06:23:52,13:23:00
2013-10-16,2013-10-16 16:58:43,2013-10-17 06:25:40,13:27:00
2013-10-17,2013-10-17 16:56:31,2013-10-18 06:27:28,13:31:00
2013-10-18,2013-10-18 16:54:20,2013-10-19 06:29:16,13:35:00
2013-10-19,2013-10-19 16:52:10,2013-10-20 06:31:05,13:39:00
2013-10-20,2013-10-20 16:50:01,2013-10-21 06:32:53,13:43:00
2013-10-21,2013-10-21 16:47:52,2013-10-22 06:34:42,13:47:00
2013-10-22,2013-10-22 16:45:45,2013-10-23 06:36:32,13:51:00
2013-10-23,2013-10-23 16:43:39,2013-10-24 06:38:21,13:55:00
2013-10-24,2013-10-24 16:41:34,2013-10-25 06:40:11,13:59:00
2013-10-25,2013-10-25 16:39:30,2013-10-26 06:42:01,14:03:00
2013-10-26,2013-10-26 16:37:28,2013-10-27 06:43:52,14:06:00
2013-10-27,2013-10-27 16:35:27,2013-10-28 06:45:42,14:10:00
2013-10-28,2013-10-28 16:33:27,2013-10-29 06:47:33,14:14:00
2013-10-29,2013-10-29 16:31:29,2013-10-30 06:49:24,14:18:00
2013-10-30,2013-10-30 16:29:32,2013-10-31 06:51:15,14:22:00
2013-10-31,2013-10-31 16:27:36,2013-11-01 06:53:06,14:25:00
2013-11-01,2013-11-01 16:25:42,2013-11-02 06:54:57,14:29:00
2013-11-02,2013-11-02 16:23:50,2013-11-03 06:56:48,14:33:00
2013-11-03,2013-11-03 16:21:59,2013-11-04 06:58:39,14:37:00
2013-11-04,2013-11-04 16:20:10,2013-11-05 07:00:30,14:40:00
2013-11-05,2013-11-05 16:18:22,2013-11-06 07:02:21,14:44:00
2013-11-06,2013-11-06 16:16:37,2013-11-07 07:04:12,14:48:00
2013-11-07,2013-11-07 16:14:53,2013-11-08 07:06:03,14:51:00
2013-11-08,2013-11-08 16:13:11,2013-11-09 07:07:53,14:55:00
2013-11-09,2013-11-09 16:11:31,2013-11-10 07:09:43,14:58:00
2013-11-10,2013-11-10 16:09:53,2013-11-11 07:11:33,15:02:00
2013-11-11,2013-11-11 16:08:17,2013-11-12 07:13:23,15:05:00
2013-11-12,2013-11-12 16:06:44,2013-11-13 07:15:12,15:08:00
2013-11-13,2013-11-13 16:05:12,2013-11-14 07:17:00,15:12:00
2013-11-14,2013-11-14 16:03:43,2013-11-15 07:18:48,15:15:00
2013-11-15,2013-11-15 16:02:16,2013-11-16 07:20:35,15:18:00
2013-11-16,2013-11-16 16:00:51,2013-11-17 07:22:22,15:22:00
2013-11-17,2013-11-17 15:59:29,2013-11-18 07:24:08,15:25:00
2013-11-18,2013-11-18 15:58:09,2013-11-19 07:25:53,15:28:00
2013-11-19,2013-11-19 15:56:52,2013-11-20 07:27:37,15:31:00
2013-11-20,2013-11-20 15:55:38,2013-11-21 07:29:20,15:34:00
2013-11-21,2013-11-21 15:54:26,2013-11-22 07:31:01,15:37:00
2013-11-22,2013-11-22 15:53:16,2013-11-23 07:32:42,15:39:00
2013-11-23,2013-11-23 15:52:10,2013-11-24 07:34:22,15:42:00
2013-11-24,2013-11-24 15:51:06,2013-11-25 07:36:00,15:45:00
2013-11-25,2013-11-25 15:50:05,2013-11-26 07:37:36,15:48:00
2013-11-26,2013-11-26 15:49:08,2013-11-27 07:39:11,15:50:00
2013-11-27,2013-11-27 15:48:13,2013-11-28 07:40:45,15:53:00
2013-11-28,2013-11-28 15:47:21,2013-11-29 07:42:16,15:55:00
2013-11-29,2013-11-29 15:46:32,2013-11-30 07:43:46,15:57:00
2013-11-30,2013-11-30 15:45:47,2013-12-01 07:45:14,15:59:00
2013-12-01,2013-12-01 15:45:05,2013-12-02 07:46:41,16:02:00
2013-12-02,2013-12-02 15:44:25,2013-12-03 07:48:05,16:04:00
2013-12-03,2013-12-03 15:43:50,2013-12-04 07:49:26,16:06:00
2013-12-04,2013-12-04 15:43:17,2013-12-05 07:50:46,16:07:00
2013-12-05,2013-12-05 15:42:48,2013-12-06 07:52:03,16:09:00
2013-12-06,2013-12-06 15:42:23,2013-12-07 07:53:18,16:11:00
2013-12-07,2013-12-07 15:42:01,2013-12-08 07:54:30,16:12:00
2013-12-08,2013-12-08 15:41:42,2013-12-09 07:55:40,16:14:00
2013-12-09,2013-12-09 15:41:27,2013-12-10 07:56:47,16:15:00
2013-12-10,2013-12-10 15:41:15,2013-12-11 07:57:51,16:17:00
2013-12-11,2013-12-11 15:41:07,2013-12-12 07:58:52,16:18:00
2013-12-12,2013-12-12 15:41:03,2013-12-13 07:59:51,16:19:00
2013-12-13,2013-12-13 15:41:02,2013-12-14 08:00:46,16:20:00
2013-12-14,2013-12-14 15:41:04,2013-12-15 08:01:38,16:21:00
2013-12-15,2013-12-15 15:41:11,2013-12-16 08:02:28,16:21:00
2013-12-16,2013-12-16 15:41:21,2013-12-17 08:03:14,16:22:00
2013-12-17,2013-12-17 15:41:34,2013-12-18 08:03:56,16:22:00
2013-12-18,2013-12-18 15:41:51,2013-12-19 08:04:36,16:23:00
2013-12-19,2013-12-19 15:42:12,2013-12-20 08:05:12,16:23:00
2013-12-20,2013-12-20 15:42:36,2013-12-21 08:05:45,16:23:00
2013-12-21,2013-12-21 15:43:04,2013-12-22 08:06:14,16:23:00
2013-12-22,2013-12-22 15:43:36,2013-12-23 08:06:40,16:23:00
2013-12-23,2013-12-23 15:44:10,2013-12-24 08:07:02,16:23:00
